length(mm),swing(rad),up_down(rad),FR(N),FL(N),RR(N),RL(N),External_force(N),Time(sec)
14829.211,-1.5707963,-0.34906585,94396.811,0,81071.268,0,-7045.2036,72.800121
14829.211,-1.5707963,-0.34906585,94410.994,0,81135.398,0,-7100.3635,72.880121
14829.211,-1.5707963,-0.34906585,94439.504,0,81189.771,0,-7155.247,72.960121
14829.211,-1.5707963,-0.34906585,94488.124,0,81223.026,0,-7209.8462,73.040121
14829.211,-1.5707963,-0.34906585,94542.847,0,81238.749,0,-7264.1536,73.120121
14829.211,-1.5707963,-0.34906585,94519.31,0,80471.839,0,-7318.1615,73.200121
14829.211,-1.5707963,-0.34906585,94065.704,0,83773.777,0,-7371.8621,73.280121
14829.211,-1.5707963,-0.34906585,93950.743,0,83233.292,0,-7425.2479,73.360121
14829.211,-1.5707963,-0.34906585,94189.811,0,79668.639,0,-7478.3111,73.440121
14829.211,-1.5707963,-0.34906585,110613.5,0,76402.831,0,-7531.044,73.520121
14829.211,-1.5707963,-0.34906585,89038.591,0,73113.413,0,-7583.439,73.600121
14829.211,-1.5707963,-0.34906585,65061.546,0,81697.939,0,-7635.4884,73.680121
14829.211,-1.5707963,-0.34906585,96529.086,0,87624.645,0,-7687.1845,73.760121
14829.211,-1.5707963,-0.34906585,102557.54,0,75154.354,0,-7738.5196,73.840121
14829.211,-1.5707963,-0.34906585,90383.677,0,72076.714,0,-7789.4861,73.920121
14829.211,-1.5707963,-0.34906585,85000.972,0,79016.937,0,-7840.0762,74.000121
14829.211,-1.5707963,-0.34906585,102396.31,0,85318.345,0,-7890.2824,74.080121
14829.211,-1.5707963,-0.34906585,93936.105,0,82952.751,0,-7940.0968,74.160121
14829.211,-1.5707963,-0.34906585,97872.151,0,83107.864,0,-7989.5119,74.240121
14829.211,-1.5707963,-0.34906585,92515.977,0,79435.536,0,-8038.5199,74.320121
14829.211,-1.5707963,-0.34906585,94734.554,0,82781.378,0,-8087.1132,74.400121
14829.211,-1.5707963,-0.34906585,98058.493,0,82761.939,0,-8135.2841,74.480121
14829.211,-1.5707963,-0.34906585,92415.857,0,79437.287,0,-8183.0248,74.560121
14829.211,-1.5707963,-0.34906585,95431.117,0,82617.594,0,-8230.3279,74.640121
14829.211,-1.5707963,-0.34906585,97644.616,0,82427.691,0,-8277.1854,74.720121
14829.211,-1.5707963,-0.34906585,93313.178,0,78712.852,0,-8323.5898,74.800121
14829.211,-1.5707963,-0.34906585,96032.193,0,81289.507,0,-8369.5335,74.880121
14829.211,-1.5707963,-0.34906585,98671.338,0,81377.152,0,-8415.0086,74.960121
14829.211,-1.5707963,-0.34906585,99923.366,0,84067.005,0,-8460.0075,75.040121
14829.211,-1.5707963,-0.34906585,97041.263,0,79088.89,0,-8504.5226,75.120121
14829.211,-1.5707963,-0.34906585,92403.307,0,75845.186,0,-8548.5462,75.200121
14829.211,-1.5707963,-0.34906585,92384.986,0,77856.307,0,-8592.0706,75.280121
14829.211,-1.5707963,-0.34906585,95760.847,0,76156.127,0,-8635.088,75.360121
14829.211,-1.5707963,-0.34906585,95990.589,0,72269.492,0,-8677.5909,75.440121
14829.211,-1.5707963,-0.34906585,90913.104,0,75520.613,0,-8719.5716,75.520121
14829.211,-1.5707963,-0.34906585,95739.357,0,79905.282,0,-8761.0223,75.600121
14829.211,-1.5707963,-0.34906585,86005.326,0,75632.711,0,-8801.9354,75.680121
14829.211,-1.5707963,-0.34906585,85609.384,0,78200.908,0,-8842.3032,75.760121
14829.211,-1.5707963,-0.34906585,89181.199,0,67204.184,0,-8882.118,75.840121
14829.211,-1.5707963,-0.34906585,89148.198,0,63184.619,0,-8921.3722,75.920121
14829.211,-1.5707963,-0.34906585,85821.154,0,63602.507,0,-8960.0581,76.000121
14829.211,-1.5707963,-0.34906585,75831.393,0,70540.053,0,-8998.1679,76.080121
14829.211,-1.5707963,-0.34906585,74093.795,0,57738.938,0,-9035.6941,76.160121
14829.211,-1.5707963,-0.34906585,84470.642,0,38245.791,0,-9072.6289,76.240121
14829.211,-1.5707963,-0.34906585,79423.825,0,54695.892,0,-9108.9646,76.320121
14829.211,-1.5707963,-0.34906585,50449.523,0,49626.978,0,-9144.6936,76.400121
14829.211,-1.5707963,-0.34906585,47670.651,0,40860.788,0,-9179.8082,76.480121
14829.211,-1.5707963,-0.34906585,54871.264,0,25587.594,0,-9214.3007,76.560121
14829.211,-1.5707963,-0.34906585,45010.764,0,24803.358,0,-9248.1634,76.640121
14829.211,-1.5707963,-0.34906585,34807.132,0,29314.055,0,-9281.3886,76.720121
14829.211,-1.5707963,-0.34906585,27138.857,0,12990.612,0,-9313.9688,76.800121
14829.211,-1.5707963,-0.34906585,24957.747,0,9513.8675,0,-9345.8961,76.880121
14829.211,-1.5707963,-0.34906585,9920.7567,0,13023.028,0,-9377.1629,76.960121
14829.211,-1.5707963,-0.34906585,3978.1742,0,4299.0254,0,-9407.7616,77.040121
14829.211,-1.5707963,-0.34906585,-3675.2445,0,-4788.0098,0,-9437.6844,77.120121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9466.9237,77.200121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9495.4718,77.280121
14829.211,-1.5707963,-0.34906585,0,0,-131380.32,0,-9523.321,77.360121
14829.211,-1.5707963,-0.34906585,0,0,110127.63,0,-9550.4636,77.440121
14829.211,-1.5707963,-0.34906585,1079284.3,0,-4196400.7,0,-9576.8919,77.520121
14829.211,-1.5707963,-0.34906585,-714494.16,0,0,0,-9602.5983,77.600121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9627.5751,77.680121
14829.211,-1.5707963,-0.34906585,446337.55,0,0,0,-9651.8147,77.760121
14829.211,-1.5707963,-0.34906585,0,0,0,7654.9619,-9675.3092,77.840121
14829.211,-1.5707963,-0.34906585,1021655.3,0,0,0,-9698.0511,77.920121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9720.0327,78.000121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9741.2462,78.080121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9761.6841,78.160121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9781.3386,78.240121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9800.202,78.320121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9818.2667,78.400121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9835.525,78.480121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9851.9692,78.560121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9867.5916,78.640121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9882.3846,78.720121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9896.3405,78.800121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9909.4515,78.880121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9921.7101,78.960121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9933.1084,79.040121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9943.6389,79.120121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9953.2939,79.200121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9962.0657,79.280121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9969.9466,79.360121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9976.9289,79.440121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9983.005,79.520121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9988.1671,79.600121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9992.4076,79.680121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9995.7189,79.760121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9998.0931,79.840121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-9999.5227,79.920121
14829.211,-1.5707963,-0.34906585,0,0,0,0,-10000,80
